veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat,split
1.58,0.781419746,0,0,0,HBACK,2,F,A,4,T
1.79,0.085118979,0,0,0,HBACK,1,M,A,3,T
0.48,0.218061059,0,0,0,SEDAN,4,F,A,3,T
1.53,0.292904246,0,0,0,HBACK,2,M,A,2,T
1.96,0.690988142,0,0,0,SEDAN,2,M,A,3,T
0.43,0.630413797,0,0,0,HBACK,4,F,A,2,T
1.18,0.003090662,0,0,0,STNWG,4,F,A,2,T
3.54,0.26450019,0,0,0,STNWG,2,M,A,4,T
1.89,0.264473639,0,0,0,STNWG,3,M,A,3,T
3.55,0.652030199,0,0,0,STNWG,2,M,A,4,T
1.38,0.06488472,0,0,0,SEDAN,2,F,A,5,T
1.38,0.26424019,0,0,0,HBACK,2,F,A,4,T
1.84,0.361963172,0,0,0,SEDAN,2,F,A,5,T
5.7,0.999319457,0,0,0,STNWG,1,M,A,4,T
1.24,0.786765606,0,0,0,HBACK,3,M,A,2,T
0.83,0.192715393,0,0,0,SEDAN,4,F,A,3,T
1.46,0.257108113,0,0,0,SEDAN,2,M,A,3,T
0.8,0.273697437,0,0,0,HBACK,3,M,A,3,T
1.79,0.691978646,0,0,0,HBACK,2,F,A,5,T
1.17,0.928314787,0,0,0,SEDAN,3,F,A,2,T
2.12,0.602652414,0,0,0,HBACK,1,F,A,4,T
3.21,0.187414537,0,0,0,STNWG,1,F,A,4,T
1.49,0.750523597,0,0,0,UTE,3,M,A,1,T
0.98,0.678745657,0,0,0,HBACK,3,F,A,4,T
0.79,0.928656745,0,0,0,HBACK,3,F,A,2,T
2.72,0.319829543,0,0,0,HDTOP,1,M,A,4,T
0.43,0.975482373,0,0,0,SEDAN,4,M,A,6,T
7.72,0.974818098,0,0,0,SEDAN,1,F,A,4,T
1.93,0.023489199,0,0,0,SEDAN,1,M,A,6,T
2.01,0.310654613,0,0,0,HBACK,1,M,A,6,T
1.28,0.240500369,0,0,0,SEDAN,3,M,A,6,T
1.63,0.064969576,0,0,0,SEDAN,2,F,A,3,T
1.44,0.371391495,0,0,0,HBACK,1,M,A,6,T
2.3,0.92899813,0,0,0,UTE,3,F,A,4,T
1.84,0.92836963,0,0,0,HBACK,3,F,A,5,T
1.25,0.099592861,0,0,0,SEDAN,4,M,A,2,T
1.85,0.17659107,0,0,0,STNWG,3,F,A,3,T
0.38,0.972806368,0,0,0,SEDAN,4,F,A,5,T
1.42,0.579237305,0,0,0,SEDAN,3,M,A,4,T
1.45,0.400634811,0,0,0,HBACK,1,F,A,3,T
1.46,0.641627657,0,0,0,SEDAN,3,F,A,5,T
5.37,0.306346511,0,0,0,SEDAN,2,F,A,5,T
0.98,0.109922507,0,0,0,SEDAN,4,F,A,2,T
1.41,0.645212326,0,0,0,HBACK,1,M,A,5,T
3.1,0.924254576,0,0,0,STNWG,2,F,A,3,T
3.2,0.716286363,0,0,0,STNWG,3,M,A,2,T
1.85,0.041785684,0,0,0,SEDAN,1,M,A,6,T
2.89,0.613303736,0,0,0,STNWG,1,F,A,4,T
1.6,0.455812923,0,0,0,SEDAN,3,M,A,3,T
0.83,0.42262229,0,0,0,HBACK,3,F,A,3,T
0.56,0.456381768,0,0,0,HBACK,4,F,A,1,T
0.94,0.421959559,0,0,0,HBACK,3,F,A,3,T
1.21,0.677342142,0,0,0,SEDAN,4,F,A,6,T
1.17,0.257052491,0,0,0,SEDAN,3,F,A,5,T
0.85,0.223984022,0,0,0,SEDAN,3,F,A,4,T
1.87,0.944871322,0,0,0,HBACK,2,F,A,4,T
1.47,0.528940193,0,0,0,HBACK,1,F,A,4,T
1.9,0.544293286,0,0,0,HBACK,2,F,A,4,T
1.09,0.786614051,0,0,0,HBACK,4,F,A,4,T
3.39,0.742028749,0,0,0,STNWG,1,F,A,5,T
3.1,0.617075394,0,0,0,HBACK,2,M,A,5,T
1.99,0.289446682,0,0,0,SEDAN,1,M,A,6,T
1.56,0.368836475,0,0,0,STNWG,4,F,A,3,T
1.22,0.20670543,0,0,0,SEDAN,4,F,A,4,T
1.15,0.182003148,0,0,0,SEDAN,3,F,A,6,T
1.37,0.424210247,0,0,0,STNWG,3,M,A,4,T
1.32,0.431071051,0,0,0,HBACK,2,F,A,3,T
1.7,0.741941549,0,0,0,SEDAN,1,F,A,5,T
3.32,0.113639177,0,0,0,UTE,2,M,A,4,T
3.4,0.173186109,0,0,0,STNWG,2,F,A,2,T
0.79,0.241250046,0,0,0,HBACK,3,F,A,1,T
1.52,0.335515681,0,0,0,HDTOP,4,M,A,2,T
1.95,0.374439384,0,0,0,HBACK,3,F,A,4,T
0.57,0.432318924,0,0,0,HBACK,4,F,A,4,T
1.99,0.124375643,0,0,0,HBACK,1,M,A,2,T
1.79,0.361718103,0,0,0,UTE,2,M,A,2,T
1.6,0.970044828,0,0,0,HBACK,3,F,A,6,T
0.46,0.044075135,0,0,0,HBACK,4,F,A,2,T
1.78,0.232658463,0,0,0,SEDAN,3,F,A,6,T
1.04,0.058152901,0,0,0,SEDAN,3,F,A,4,T
1.34,0.96418885,0,0,0,SEDAN,3,F,A,4,T
1.71,0.425865007,0,0,0,HBACK,2,M,A,4,T
1.09,0.462544042,0,0,0,SEDAN,3,F,A,4,T
1.95,0.711362076,0,0,0,SEDAN,2,M,A,1,T
6.86,0.596401617,0,0,0,STNWG,1,M,A,3,T
4.15,0.983146438,0,0,0,STNWG,2,F,A,4,T
1.58,0.909808436,0,0,0,HBACK,2,F,A,2,T
2.47,0.975025721,0,0,0,STNWG,3,M,A,2,T
1.64,0.659708446,0,0,0,SEDAN,2,M,A,3,T
0.57,0.737904891,0,0,0,SEDAN,4,F,A,5,T
1.65,0.731116173,0,0,0,STNWG,4,M,A,3,T
0.8,0.036322543,0,0,0,COUPE,4,M,A,1,T
2.49,0.124221356,0,0,0,STNWG,2,F,A,3,T
1.91,0.300697052,0,0,0,UTE,3,M,A,4,T
2.61,0.595157949,0,0,0,SEDAN,1,M,A,5,T
1.38,0.969714368,0,0,0,HBACK,2,F,A,3,T
0.31,0.90643343,0,0,0,PANVN,4,M,A,6,T
3.26,0.564292541,0,0,0,HBACK,1,F,A,5,T
1.66,0.977858688,0,0,0,HBACK,2,M,A,4,T
1.44,0.050316307,0,0,0,HBACK,3,M,A,6,T
1.03,0.961449748,0,0,0,SEDAN,3,F,A,6,T
1.43,0.961924883,0,0,0,SEDAN,4,F,A,5,T
0.36,0.996659749,0,0,0,SEDAN,4,F,A,6,T
0.76,0.652505147,0,0,0,HBACK,3,F,A,2,T
0.9,0.105756691,0,0,0,HBACK,3,M,A,4,T
2.08,0.614194396,0,0,0,SEDAN,1,M,A,6,T
1.3,0.623577014,0,0,0,COUPE,3,F,A,4,T
0.72,0.107105135,0,0,0,COUPE,4,M,A,5,T
1.01,0.293327798,0,0,0,SEDAN,3,M,A,4,T
1.22,0.090339195,0,0,0,STNWG,4,M,A,6,T
1.99,0.977693595,0,0,0,SEDAN,1,F,A,4,T
0.58,0.351483948,0,0,0,SEDAN,4,M,A,2,T
0.88,0.671505448,0,0,0,HBACK,3,F,A,5,T
0.84,0.905937985,0,0,0,HBACK,3,M,A,3,T
1.29,0.287861609,0,0,0,STNWG,4,M,A,2,T
1.67,0.498113631,0,0,0,HBACK,2,F,A,1,T
1.48,0.183886099,0,0,0,SEDAN,3,M,A,4,T
4.81,0.905511938,0,0,0,STNWG,1,M,A,1,T
3.57,0.945007936,0,0,0,HDTOP,2,M,A,2,T
2.06,0.303767089,0,0,0,HBACK,1,F,A,2,T
4.18,0.632877041,0,0,0,SEDAN,3,F,A,6,T
1.42,0.999322499,0,0,0,SEDAN,2,F,A,5,T
1,0.217391515,0,0,0,SEDAN,3,M,A,4,T
4.63,0.422655455,0,0,0,STNWG,1,F,A,5,T
1.73,0.135878958,0,0,0,HBACK,2,F,A,4,T
3.67,0.014770367,0,0,0,STNWG,2,F,A,3,T
0.85,0.099843585,0,0,0,HBACK,3,F,A,2,T
0.42,0.217728391,0,0,0,HBACK,4,F,A,6,T
0.42,0.033230388,0,0,0,COUPE,4,M,A,2,T
1.7,0.804372385,0,0,0,HBACK,2,M,A,2,T
0.83,0.426383755,0,0,0,HBACK,3,F,A,5,T
1.27,0.445986922,0,0,0,TRUCK,4,M,A,5,T
1.33,0.999337267,0,0,0,MIBUS,4,M,A,3,T
1.15,0.006539291,0,0,0,SEDAN,3,M,A,4,T
2.09,0.996664783,0,0,0,STNWG,3,F,A,4,T
6.12,0.897532662,0,0,0,STNWG,2,F,A,4,T
1.78,0.714993965,0,0,0,SEDAN,2,F,A,5,T
5.27,0.29528507,0,0,0,STNWG,1,M,A,2,T
1.38,0.999318611,0,0,0,HBACK,2,F,A,4,T
3.25,0.283672152,0,0,0,BUS,2,F,A,3,T
1.62,0.40289982,0,0,0,SEDAN,3,F,A,4,T
1.66,0.716680044,0,0,0,SEDAN,3,F,A,6,T
1.45,0.622654461,0,0,0,HBACK,2,F,A,2,T
2.9,0.274118415,0,0,0,SEDAN,1,F,A,4,T
4.86,0.784670441,0,0,0,SEDAN,2,M,A,6,T
1.74,0.26743722,0,0,0,HBACK,1,F,A,3,T
3.12,0.081488558,0,0,0,STNWG,2,M,A,3,T
1.39,0.96676597,0,0,0,HBACK,2,M,A,2,T
1.34,0.14295111,0,0,0,SEDAN,4,M,A,4,T
0.74,0.564872802,0,0,0,SEDAN,4,M,A,3,T
2.85,0.26358651,0,0,0,SEDAN,3,F,A,5,T
1.29,0.711348313,0,0,0,SEDAN,3,F,A,3,T
0.94,0.074123559,0,0,0,HBACK,3,F,A,4,T
1.12,0.841291307,0,0,0,HBACK,2,M,A,2,T
2.03,0.432157399,0,0,0,SEDAN,1,M,A,4,T
2.16,0.221409835,0,0,0,SEDAN,3,F,A,2,T
1.29,0.173772231,0,0,0,HBACK,1,F,A,3,T
0.63,0.977908816,0,0,0,HBACK,4,F,A,2,T
2.1,0.262129068,0,0,0,STNWG,3,F,A,2,T
0.4,0.660237359,0,0,0,SEDAN,4,F,A,3,T
1.99,0.967422538,0,0,0,UTE,3,M,A,1,T
1.92,0.240392806,0,0,0,STNWG,4,M,A,1,T
1.39,0.67640344,0,0,0,SEDAN,3,M,A,6,T
1.74,0.372546923,0,0,0,SEDAN,4,F,A,3,T
0.67,0.670144201,0,0,0,COUPE,4,M,A,4,T
3.15,0.029235694,0,0,0,COUPE,4,F,A,2,T
2.83,0.273060312,0,0,0,STNWG,1,F,A,4,T
0.67,0.956323103,0,0,0,TRUCK,4,M,A,6,T
1.71,0.673834791,0,0,0,SEDAN,3,F,A,3,T
0.61,0.586285442,0,0,0,HBACK,4,F,A,3,T
5.97,0.089476698,0,0,0,STNWG,1,F,A,2,T
1.11,0.670419546,0,0,0,HBACK,2,F,A,4,T
0.85,0.720485353,0,0,0,HBACK,3,F,A,4,T
1.27,0.756995488,0,0,0,STNWG,3,M,A,5,T
1.62,0.953861326,0,0,0,MIBUS,4,F,A,4,T
1.96,0.721004832,0,0,0,SEDAN,2,F,A,2,T
3.29,0.659488026,0,0,0,STNWG,2,M,A,4,T
4.23,0.99932225,0,0,0,STNWG,3,F,A,4,T
2.88,0.283108508,0,0,0,SEDAN,1,M,A,2,T
0.39,0.586604484,0,0,0,SEDAN,4,M,A,5,T
1.31,0.258186686,0,0,0,HBACK,1,F,A,2,T
2.85,0.352503825,0,0,0,STNWG,3,M,A,3,T
2.06,0.25681554,0,0,0,STNWG,2,F,A,3,T
3.12,0.532579387,0,0,0,TRUCK,3,M,A,2,T
0.44,0.031722341,0,0,0,HBACK,4,M,A,3,T
0.76,0.106885985,0,0,0,HBACK,3,F,A,6,T
4.66,0.59308373,0,0,0,STNWG,1,M,A,2,T
2.96,0.387372727,0,0,0,STNWG,3,M,A,2,T
5,0.341175132,0,0,0,STNWG,1,M,A,4,T
2.64,0.656496101,0,0,0,STNWG,2,F,A,4,T
2.68,0.983285198,0,0,0,SEDAN,1,M,A,2,T
4.79,0.985898691,0,0,0,STNWG,1,F,A,4,T
1.22,0.780861555,0,0,0,HBACK,2,F,A,4,T
2,0.274577304,0,0,0,HBACK,1,M,A,4,T
2.48,0.195051718,0,0,0,HDTOP,3,M,A,5,T
0.9,0.98590662,0,0,0,SEDAN,4,F,A,5,T
1.56,0.183088265,0,0,0,SEDAN,2,M,A,4,T
0.71,0.338598843,0,0,0,HBACK,3,F,A,5,T
2.39,0.776072428,0,0,0,SEDAN,2,M,A,5,T
1.23,0.401872273,0,0,0,HBACK,2,F,A,1,T
1.51,0.097793281,0,0,0,UTE,4,M,A,4,T
4.34,0.580482364,0,0,0,STNWG,2,M,A,2,T
1.8,0.065850412,0,0,0,SEDAN,2,F,A,3,T
2.46,0.359138567,0,0,0,SEDAN,1,F,A,3,T
4.28,0.652538041,0,0,0,SEDAN,1,F,A,1,T
1.04,0.816641201,0,0,0,HBACK,3,F,A,5,T
0.99,0.821642795,0,0,0,HBACK,3,M,A,2,T
1.93,0.956674211,0,0,0,SEDAN,2,F,A,5,T
4.64,0.582380918,0,0,0,STNWG,2,F,A,2,T
2.05,0.11134453,0,0,0,SEDAN,2,F,A,4,T
11.41,0.027967325,0,0,0,CONVT,2,F,A,3,T
0.42,0.662296992,0,0,0,SEDAN,4,M,A,3,T
1.83,0.664809421,0,0,0,HBACK,1,F,A,3,T
0.84,0.659993084,0,0,0,HBACK,4,F,A,6,T
0.55,0.6687729,0,0,0,SEDAN,4,F,A,2,T
1.88,0.032230684,0,0,0,STNWG,2,F,A,3,T
1.25,0.095298607,0,0,0,SEDAN,3,F,A,4,T
2.21,0.668811391,0,0,0,SEDAN,3,M,A,5,T
1.79,0.69435956,0,0,0,SEDAN,2,F,A,3,T
1.26,0.030994125,0,0,0,HBACK,3,M,A,1,T
1.68,0.639273827,0,0,0,HBACK,1,F,A,4,T
1.61,0.262005596,0,0,0,SEDAN,1,M,A,1,T
4.8,0.945009689,0,0,0,STNWG,2,M,A,3,T
6.01,0.320399505,0,0,0,COUPE,1,M,A,6,T
1.91,0.951476445,0,0,0,STNWG,3,M,A,5,T
1.92,0.041315389,0,0,0,HBACK,2,F,A,4,T
1.16,0.999328673,0,0,0,SEDAN,3,F,A,3,T
1.36,0.181789019,0,0,0,COUPE,4,M,A,4,T
0.32,0.393380232,0,0,0,HBACK,4,F,A,4,T
1.46,0.064150893,0,0,0,SEDAN,3,F,A,3,T
1.1,0.980533505,0,0,0,UTE,3,M,A,3,T
1.43,0.723462132,0,0,0,HBACK,3,F,A,5,T
3.7,0.742378241,0,0,0,TRUCK,2,M,A,2,T
3.13,0.034090958,0,0,0,STNWG,1,F,A,2,T
2.56,0.662607498,0,0,0,STNWG,3,M,A,6,T
0.48,0.514315138,0,0,0,SEDAN,4,M,A,3,T
1.23,0.942873801,0,0,0,HBACK,3,F,A,5,T
1.57,0.532609043,0,0,0,HBACK,1,M,A,5,T
0.76,0.441121112,0,0,0,SEDAN,4,F,A,3,T
1.87,0.349879003,0,0,0,STNWG,4,F,A,2,T
1.48,0.328444003,0,0,0,HBACK,1,F,A,4,T
0.97,0.751279479,0,0,0,HBACK,3,F,A,2,T
3.53,0.573154764,0,0,0,STNWG,1,F,A,3,T
1.96,0.370378774,0,0,0,SEDAN,2,M,A,4,T
0.79,0.71579257,0,0,0,SEDAN,4,F,A,3,T
1.62,0.698496856,0,0,0,SEDAN,3,F,A,5,T
2.98,0.358106027,0,0,0,SEDAN,2,F,A,3,T
1.91,0.363782731,0,0,0,SEDAN,2,F,A,5,T
0.7,0.640586512,0,0,0,HBACK,4,F,A,4,T
2.08,0.233756227,0,0,0,SEDAN,3,M,A,1,T
1.54,0.217398189,0,0,0,HBACK,2,F,A,5,T
2.44,0.941038983,0,0,0,HBACK,1,F,A,5,T
2.96,0.238749278,0,0,0,STNWG,1,F,A,3,T
0.27,0.235261519,0,0,0,HBACK,4,M,A,4,T
1.92,0.712508549,0,0,0,SEDAN,2,F,A,4,T
1.89,0.977873223,0,0,0,SEDAN,2,F,A,5,T
2.92,0.231426966,0,0,0,STNWG,3,F,A,3,T
0.54,0.574275192,0,0,0,SEDAN,4,M,A,5,T
6.49,0.320711868,0,0,0,CONVT,3,M,A,5,T
0.55,0.69428568,0,0,0,HBACK,4,F,A,1,T
2.08,0.3924936,0,0,0,HBACK,1,F,A,1,T
0.48,0.64243722,0,0,0,HBACK,4,F,A,4,T
6.04,0.045134745,0,0,0,STNWG,1,M,A,1,T
2.11,0.370945122,0,0,0,SEDAN,2,F,A,4,T
1.71,0.231722671,0,0,0,UTE,3,F,A,6,T
1.64,0.016823164,0,0,0,HBACK,1,M,A,5,T
0.45,0.635601027,0,0,0,SEDAN,4,F,A,4,T
2.09,0.935577287,0,0,0,SEDAN,1,F,A,5,T
0,0.109340882,0,0,0,TRUCK,2,M,A,1,T
4.61,0.940379693,0,0,0,STNWG,2,F,A,5,T
1.22,0.656769663,0,0,0,STNWG,4,M,A,2,T
1.52,0.377630943,0,0,0,SEDAN,3,F,A,4,T
2.02,0.187672485,0,0,0,STNWG,2,F,A,5,T
3.57,0.278592113,0,0,0,STNWG,2,F,A,2,T
0.91,0.820952927,0,0,0,SEDAN,3,F,A,5,T
2.2,0.612919014,0,0,0,HBACK,1,F,A,3,T
0.45,0.016765451,0,0,0,HBACK,4,F,A,6,T
1.59,0.165786462,0,0,0,SEDAN,3,M,A,4,T
2.81,0.195177127,0,0,0,STNWG,2,M,A,6,T
1.36,0.025950306,0,0,0,HBACK,2,F,A,2,T
0.78,0.305951409,0,0,0,HBACK,4,F,A,6,T
1.45,0.297403506,0,0,0,HBACK,2,F,A,4,T
2.1,0.943485391,0,0,0,SEDAN,1,M,A,4,T
1.42,0.616957633,0,0,0,HBACK,2,F,A,1,T
1.79,0.096528074,0,0,0,HBACK,2,M,A,6,T
1.37,0.324916785,0,0,0,SEDAN,2,F,A,5,T
1.48,0.144898053,0,0,0,HBACK,1,M,A,3,T
1.64,0.04632949,0,0,0,HBACK,2,F,A,4,T
1.79,0.423760031,0,0,0,SEDAN,2,M,A,4,T
1.89,0.691341473,0,0,0,STNWG,4,M,A,2,T
2.5,0.540131487,0,0,0,SEDAN,1,M,A,2,T
0.72,0.353019275,0,0,0,STNWG,4,F,A,4,T
1.58,0.016563788,0,0,0,SEDAN,3,F,A,4,T
1.58,0.57555208,0,0,0,HBACK,1,F,A,4,T
0.81,0.183337369,0,0,0,SEDAN,3,F,A,3,T
1.42,0.928477176,0,0,0,STNWG,3,M,A,2,T
2.44,0.21600272,0,0,0,SEDAN,1,M,A,6,T
1.74,0.831682553,0,0,0,STNWG,4,F,A,2,T
0.76,0.051553328,0,0,0,SEDAN,4,M,A,2,T
2.55,0.57761356,0,0,0,UTE,3,F,A,4,T
1.06,0.788925002,0,0,0,HBACK,3,M,A,5,T
9.04,0.564993157,0,0,0,COUPE,1,M,A,4,T
1.76,0.217273741,0,0,0,HBACK,3,M,A,4,T
1.6,0.579972974,0,0,0,HBACK,1,F,A,2,T
0.55,0.351429593,0,0,0,UTE,4,M,A,5,T
0.83,0.242304055,0,0,0,STNWG,4,M,A,1,T
2.03,0.175933853,0,0,0,SEDAN,3,M,A,4,T
2.57,0.23211832,0,0,0,STNWG,4,F,A,4,T
1.73,0.410438753,0,0,0,HBACK,2,F,A,4,T
1.79,0.937969977,0,0,0,HBACK,3,F,A,6,T
1.33,0.064550158,0,0,0,SEDAN,3,M,A,2,T
1.01,0.661334389,0,0,0,SEDAN,4,F,A,3,T
0.88,0.608435514,0,0,0,STNWG,4,F,A,3,T
1.65,0.711282492,0,0,0,HBACK,2,F,A,2,T
0.94,0.936790508,0,0,0,HBACK,3,F,A,5,T
1.58,0.072381981,0,0,0,SEDAN,2,M,A,4,T
1.22,0.655188292,0,0,0,SEDAN,3,F,A,6,T
0.83,0.657426354,0,0,0,HBACK,3,F,A,4,T
2.46,0.348516942,0,0,0,UTE,2,M,A,2,T
1.89,0.57067577,0,0,0,HBACK,1,F,A,1,T
1.34,0.652928871,0,0,0,HBACK,2,M,A,2,T
2.81,0.10719373,0,0,0,STNWG,2,F,A,3,T
0.77,0.934833271,0,0,0,SEDAN,4,F,A,4,T
3.03,0.170369675,0,0,0,UTE,1,M,A,3,T
1.16,0.071042311,0,0,0,HBACK,4,F,A,4,T
3.38,0.714918681,0,0,0,STNWG,2,M,A,3,T
0.69,0.088611457,0,0,0,SEDAN,4,F,A,2,T
1.86,0.937530785,0,0,0,HBACK,2,M,A,3,T
1.54,0.12023849,0,0,0,HBACK,1,F,A,1,T
1.6,0.238934139,0,0,0,HBACK,3,F,A,4,T
5.41,0.101458894,0,0,0,STNWG,1,M,A,1,T
1.4,0.223060077,0,0,0,TRUCK,3,M,A,2,T
2.09,0.684686762,0,0,0,SEDAN,2,M,A,4,T
1.67,0.086490789,0,0,0,HBACK,1,M,A,2,T
1.47,0.310482587,0,0,0,SEDAN,3,F,A,3,T
2.28,0.317767204,0,0,0,HBACK,4,M,A,2,T
2.08,0.318857596,0,0,0,HBACK,1,F,A,6,T
5.18,0.982896078,0,0,0,STNWG,1,F,A,4,T
2.12,0.693282349,0,0,0,STNWG,4,F,A,3,T
1.41,0.348669422,0,0,0,UTE,3,F,A,3,T
0.84,0.027304417,0,0,0,SEDAN,4,M,A,2,T
1.71,0.596694013,0,0,0,HBACK,1,M,A,4,T
1.79,0.418999034,0,0,0,SEDAN,3,M,A,5,T
0.51,0.624668361,0,0,0,SEDAN,4,F,A,3,T
4.26,0.288342473,0,0,0,STNWG,2,F,A,2,T
0.81,0.961353286,0,0,0,SEDAN,4,M,A,5,T
2.66,0.662988253,0,0,0,HBACK,3,M,A,3,T
1.83,0.095816031,0,0,0,STNWG,2,F,A,2,T
1.36,0.251223185,0,0,0,SEDAN,3,F,A,6,T
2.12,0.067198416,0,0,0,TRUCK,3,M,A,2,T
1.18,0.185044817,0,0,0,SEDAN,3,M,A,4,T
1.52,0.407850804,0,0,0,HBACK,1,F,A,2,T
1,0.189921292,0,0,0,SEDAN,3,M,A,3,T
1.89,0.927719015,0,0,0,HBACK,2,M,A,2,T
0.5,0.56194327,0,0,0,HBACK,4,M,A,3,T
1.91,0.22747199,0,0,0,SEDAN,2,M,A,4,T
0.63,0.644918392,0,0,0,SEDAN,4,M,A,4,T
1.16,0.120858697,0,0,0,HBACK,3,F,A,5,T
1.38,0.930297502,0,0,0,HBACK,1,F,A,1,T
1.1,0.47588255,0,0,0,SEDAN,3,F,A,4,T
3.9,0.34835595,0,0,0,UTE,1,M,A,4,T
1.13,0.320235748,0,0,0,STNWG,4,F,A,2,T
1.33,0.337977065,0,0,0,SEDAN,4,M,A,4,T
1.87,0.340747496,0,0,0,HBACK,2,F,A,5,T
1.43,0.124538617,0,0,0,SEDAN,2,F,A,3,T
1.38,0.694210633,0,0,0,HBACK,1,F,A,3,T
1.02,0.9510433,0,0,0,SEDAN,3,F,A,2,T
1.15,0.616598556,0,0,0,STNWG,3,F,A,2,T
1.25,0.17608378,0,0,0,SEDAN,3,F,A,6,T
1.83,0.646556801,0,0,0,SEDAN,2,F,A,5,T
9.65,0.312937429,0,0,0,SEDAN,3,M,A,3,T
1.15,0.318161246,0,0,0,HBACK,2,M,A,3,T
0.73,0.642203819,0,0,0,HBACK,4,F,A,4,T
4.1,0.089356744,0,0,0,STNWG,2,F,A,4,T
1.2,0.67544005,0,0,0,STNWG,4,F,A,3,T
1.07,0.330679195,0,0,0,STNWG,4,M,A,6,T
6.55,0.568336864,0,0,0,STNWG,1,M,A,5,T
0.93,0.737428835,0,0,0,COUPE,4,M,A,3,T
2.24,0.689661939,0,0,0,SEDAN,2,F,A,5,T
0.93,0.618047738,0,0,0,HBACK,3,F,A,3,T
2.77,0.402609958,0,0,0,SEDAN,1,F,A,4,T
4.38,0.310976925,0,0,0,STNWG,2,F,A,3,T
2.45,0.929461711,0,0,0,STNWG,3,M,A,5,T
1.25,0.681256267,0,0,0,SEDAN,3,F,A,3,T
1.5,0.668051904,0,0,0,HBACK,1,F,A,2,T
1.77,0.346393288,0,0,0,SEDAN,2,M,A,6,T
2.81,0.574611726,0,0,0,STNWG,4,M,A,6,T
0.77,0.185374579,0,0,0,HBACK,3,F,A,4,T
0.96,0.058148857,0,0,0,SEDAN,4,F,A,2,T
1.6,0.51136928,0,0,0,SEDAN,3,M,A,5,T
1.83,0.458337474,0,0,0,UTE,1,M,A,4,T
1.85,0.322854797,0,0,0,SEDAN,2,M,A,5,T
4.64,0.546748898,0,0,0,STNWG,1,M,A,2,T
1.52,0.860901454,0,0,0,HBACK,1,F,A,1,T
1.49,0.972032663,0,0,0,UTE,3,M,A,4,T
2.77,0.238965952,0,0,0,STNWG,1,M,A,6,T
1.1,0.284220081,0,0,0,TRUCK,4,M,A,1,T
0.97,0.321645025,0,0,0,HBACK,4,F,A,4,T
1.35,0.923438094,0,0,0,HBACK,2,F,A,2,T
0.42,0.274037287,0,0,0,SEDAN,4,M,A,5,T
1.34,0.254444877,0,0,0,STNWG,4,M,A,5,T
0.92,0.924069914,0,0,0,HBACK,3,F,A,3,T
1.67,0.087800823,0,0,0,SEDAN,3,F,A,5,T
1.94,0.486644911,0,0,0,HBACK,1,F,A,1,T
1.49,0.565607642,0,0,0,STNWG,4,F,A,3,T
1.26,0.410060164,0,0,0,HDTOP,4,M,A,2,T
1.86,0.384215665,0,0,0,HBACK,1,F,A,5,T
1.46,0.227428788,0,0,0,SEDAN,3,F,A,5,T
1.06,0.428017858,0,0,0,UTE,4,M,A,2,T
2.18,0.999334465,0,0,0,SEDAN,2,M,A,3,T
2.26,0.898898678,0,0,0,STNWG,2,F,A,3,T
5.77,0.232564813,0,0,0,STNWG,2,M,A,4,T
1.07,0.35066395,0,0,0,HBACK,4,F,A,2,T
2.5,0.279650948,0,0,0,STNWG,3,F,A,3,T
0.6,0.42414127,0,0,0,MIBUS,4,F,A,4,T
1.4,0.716615543,0,0,0,HBACK,3,F,A,6,T
1.98,0.316815502,0,0,0,HBACK,2,F,A,2,T
0.84,0.408603765,0,0,0,SEDAN,4,M,A,2,T
0.32,0.453824864,0,0,0,HBACK,4,F,A,1,T
1.74,0.345751653,0,0,0,SEDAN,2,F,A,4,T
1.24,0.226110818,0,0,0,TRUCK,3,M,A,4,T
0.63,0.216327705,0,0,0,PANVN,4,M,A,3,T
2.01,0.183443289,0,0,0,SEDAN,2,F,A,4,T
3.95,0.259132396,0,0,0,PANVN,1,M,A,4,T
5.65,0.268558492,0,0,0,STNWG,1,M,A,2,T
2.6,0.919175488,0,0,0,SEDAN,1,M,A,2,T
1.81,0.739655644,0,0,0,UTE,2,M,A,3,T
2.71,0.546117075,0,0,0,STNWG,1,F,A,6,T
4.83,0.638477424,0,0,0,HDTOP,1,M,A,2,T
1.21,0.945858893,0,0,0,HBACK,2,F,A,1,T
1.75,0.664527633,0,0,0,STNWG,2,M,A,4,T
1.85,0.942542727,0,0,0,SEDAN,3,F,A,5,T
2.09,0.678527242,0,0,0,STNWG,4,M,A,5,T
0.87,0.967162387,0,0,0,HBACK,3,F,A,2,T
0.43,0.305374605,0,0,0,SEDAN,4,M,A,2,T
1.57,0.74562994,0,0,0,HBACK,1,F,A,5,T
2.01,0.267019779,0,0,0,SEDAN,2,F,A,2,T
1.54,0.237460188,0,0,0,SEDAN,3,F,A,5,T
1.31,0.679606496,0,0,0,HBACK,3,F,A,1,T
1.94,0.29410365,0,0,0,SEDAN,1,M,A,4,T
1.94,0.390060012,0,0,0,STNWG,4,M,A,5,T
1.78,0.708705951,0,0,0,SEDAN,2,F,A,6,T
1.96,0.632683415,0,0,0,HBACK,2,F,A,2,T
1.4,0.612756483,0,0,0,HBACK,1,M,A,3,T
1.31,0.639611145,0,0,0,SEDAN,3,F,A,3,T
